"UpdateTimes","SgnYear","CountryCode","Cntrnm","UpdateDate","PlateType","Population","PopGrowthRate","FemaleRatio","UrbanPopulation","UrbanPopRatio","UrbanPopGrowthRate","RuralPopulation","RuralPopRatio","RuralPopGrowthRate"
"1","1973","BTN","不丹","","南亚","328.3120","3.1771","48.7079","23.3430","7.1100","8.3128","304.9690","92.8900","2.7947"
"1","1973","CHN","中国","","东亚","881940.0000","2.2834","48.7259","151552.5700","17.1840","2.2834","730387.4300","82.8160","2.2834"
"1","1973","CZE","捷克共和国","","中东欧","9922.2660","0.5521","51.6183","6712.3140","67.6490","2.2893","3209.9520","32.3510","-2.9857"
"1","1973","EGY","阿拉伯埃及共和国","","西亚北非","37488.0670","2.1964","49.4354","15956.0460","42.5630","3.0529","21532.0210","57.4370","1.5664"
"1","1973","EST","爱沙尼亚","","中东欧","1405.9510","0.9600","54.0392","935.5900","66.5450","1.7566","470.3610","33.4550","-0.6058"
"1","1973","GEO","格鲁吉亚","","西亚北非","4242.5000","0.8807","53.0096","2096.1770","49.4090","1.8304","2146.3230","50.5910","-0.0382"
"1","1973","HRV","克罗地亚","","中东欧","4478.0000","0.4701","51.5528","1933.2870","43.1730","2.7354","2544.7130","56.8270","-1.2173"
"1","1973","HUN","匈牙利","","中东欧","10432.0550","0.3223","51.5093","6404.0300","61.3880","1.0137","4028.0250","38.6120","-0.7673"
"1","1973","IDN","印度尼西亚","","东南亚","124242.2980","2.5951","50.1146","22711.4920","18.2800","5.3741","101530.8060","81.7200","1.9839"
"1","1973","IND","印度","","南亚","593058.9260","2.3281","48.1918","122484.4600","20.6530","3.9487","470574.4660","79.3470","1.9105"
"1","1973","IRN","伊朗伊斯兰共和国","","西亚北非","30904.2710","2.7223","48.6421","13573.1560","43.9200","4.8068","17331.1150","56.0800","1.1197"
"1","1973","IRQ","伊拉克","","西亚北非","10951.1660","3.2607","49.0416","6495.4650","59.3130","5.0365","4455.7010","40.6870","0.7271"
"1","1973","ISR","以色列","","西亚北非","3278.0000","4.0466","49.7357","2812.2950","85.7930","4.5632","465.7050","14.2070","0.9827"
"1","1973","JOR","约旦","","西亚北非","1945.6260","3.3666","48.2986","1108.6180","56.9800","3.9563","837.0080","43.0200","2.5910"
"1","1973","JPN","日本","","东亚","108079.0000","0.8278","50.8780","80216.2340","74.2200","1.8680","27862.7660","25.7800","-2.1077"
"1","1973","KAZ","哈萨克斯坦","","中亚","13382.2110","1.5485","51.7917","6929.9780","51.7850","2.5499","6452.2330","48.2150","0.4840"
"1","1973","KGZ","吉尔吉斯斯坦","","中亚","3153.8000","2.1020","51.8843","1195.1960","37.8970","2.4827","1958.6040","62.1030","1.8703"
"1","1973","KHM","柬埔寨","","东南亚","7447.2850","1.9954","50.2171","1881.4080","25.2630","16.6560","5565.8770","74.7370","-2.5110"
"1","1973","KOR","大韩民国","","东亚","34103.1490","1.7683","49.7955","15391.0920","45.1310","5.0087","18712.0570","54.8690","-0.8205"
"1","1973","KWT","科威特","","西亚北非","908.5200","6.1179","45.4155","798.6070","87.9020","6.9289","109.9130","12.0980","0.4148"
"1","1973","LAO","老挝","","东南亚","2919.2870","2.7239","50.5529","309.3570","10.5970","5.6151","2609.9300","89.4030","2.3867"
"1","1973","LBN","黎巴嫩","","西亚北非","2480.4190","2.6010","49.4116","1589.2540","64.0720","4.9572","891.1650","35.9280","-1.4678"
"1","1973","LKA","斯里兰卡","","南亚","13091.0000","1.7725","48.7103","2588.0910","19.7700","1.0418","10502.9090","80.2300","1.9534"
"1","1973","LTU","立陶宛","","中东欧","3244.4380","0.9543","52.9812","1726.3650","53.2100","3.3161","1518.0730","46.7900","-1.6654"
"1","1973","LVA","拉脱维亚","","中东欧","2415.8190","0.8374","54.1019","1517.2550","62.8050","1.9308","898.5640","37.1950","-0.9822"
"1","1973","MDA","摩尔多瓦","","中东欧","3174.0000","1.3640","53.1231","1096.0140","34.5310","3.7970","2077.9860","65.4690","0.1042"
"1","1973","MDV","马尔代夫","","南亚","127.7910","3.4633","47.8112","19.0870","14.9360","10.9578","108.7040","85.0640","2.2034"
"1","1973","MKD","北马其顿","","中东欧","1768.9920","0.7966","49.2460","874.0060","49.4070","1.9775","894.9860","50.5930","-0.3433"
"1","1973","MMR","缅甸","","东南亚","28347.3410","2.3818","51.1951","6775.8650","23.9030","3.6321","21571.4760","76.0970","1.9923"
"1","1973","MNE","黑山","","中东欧","530.2200","1.6036","51.1009","157.2580","29.6590","4.8694","372.9620","70.3410","0.2580"
"1","1973","MNG","蒙古","","东亚","1397.3040","2.9511","50.7256","659.6810","47.2110","4.4880","737.6230","52.7890","1.5964"
"1","1973","MYS","马来西亚","","东南亚","11592.6980","2.3429","49.5845","4166.8790","35.9440","4.7076","7425.8190","64.0560","1.0401"
"1","1973","NPL","尼泊尔","","南亚","12764.9570","2.1021","50.1995","561.5300","4.3990","6.7789","12203.4270","95.6010","1.8920"
"1","1973","OMN","阿曼","","西亚北非","806.9910","3.8667","50.2998","279.7760","34.6690","8.9281","527.2150","65.3310","1.2813"
"1","1973","PAK","巴基斯坦","","南亚","63059.4810","2.7675","47.2926","16187.9990","25.6710","4.0139","46871.4820","74.3290","2.3405"
"1","1973","PHL","菲律宾","","东南亚","39026.0820","2.8609","49.3885","13476.8770","34.5330","4.3811","25549.2050","65.4670","2.0682"
"1","1973","POL","波兰","","中东欧","33357.2000","0.9081","51.3741","18005.2160","53.9770","2.1253","15351.9840","46.0230","-0.5008"
"1","1973","PRK","朝鲜民主主义人民共和国","","东亚","15593.3510","2.5038","52.4020","8685.9640","55.7030","3.4037","6907.3870","44.2970","1.3836"
"1","1973","QAT","卡塔尔","","西亚北非","142.2410","8.5889","33.5646","126.2460","88.7550","8.6756","15.9950","11.2450","7.9069"
"1","1973","ROU","罗马尼亚","","中东欧","20835.6810","0.8566","50.8035","8713.6900","41.8210","2.0643","12121.9910","58.1790","-0.0025"
"1","1973","RUS","俄罗斯联邦","","俄罗斯","132669.0000","0.5745","54.2478","86061.0540","64.8690","1.8014","46607.9460","35.1310","-1.6521"
"1","1973","SAU","沙特阿拉伯","","西亚北非","6714.0950","4.8866","48.4961","3673.4160","54.7120","8.6200","3040.6790","45.2880","0.5545"
"1","1973","SGP","新加坡","","东南亚","2193.0000","1.8687","48.8818","2193.0000","100.0000","1.8687","0.0000","0.0000",""
"1","1973","SVK","斯洛伐克共和国","","中东欧","4641.4450","0.9704","50.7022","2047.8980","44.1220","3.3975","2593.5470","55.8780","-0.9053"
"1","1973","SVN","斯洛文尼亚","","中东欧","1766.6970","0.8221","51.5305","709.3820","40.1530","3.5871","1057.3150","59.8470","-0.9911"
"1","1973","SYR","阿拉伯叙利亚共和国","","西亚北非","7037.8510","3.4360","49.0247","3125.1580","44.4050","4.1751","3912.6930","55.5950","2.8495"
"1","1973","THA","泰国","","东南亚","40164.9660","2.7845","49.8798","9068.8480","22.5790","5.3550","31096.1180","77.4210","2.0471"
"1","1973","TJK","塔吉克斯坦","","中亚","3203.0190","2.9065","50.6826","1155.3290","36.0700","2.1690","2047.6900","63.9300","3.3250"
"1","1973","TKM","土库曼斯坦","","中亚","2390.2130","2.8087","50.7494","1138.8410","47.6460","2.7143","1251.3720","52.3540","2.8947"
"1","1973","TLS","东帝汶","","东南亚","654.4370","2.4655","49.2211","90.8950","13.8890","4.9514","563.5420","86.1110","2.0703"
"1","1973","TUR","土耳其","","西亚北非","37472.2980","2.3903","50.3789","15085.5980","40.2580","4.0382","22386.7000","59.7420","1.2949"
"1","1973","UKR","乌克兰","","中东欧","48127.1720","0.7177","54.3758","27426.2320","56.9870","1.9803","20700.9400","43.0130","-0.9309"
"1","1973","UZB","乌兹别克斯坦","","中亚","13173.5900","2.6535","51.0506","5023.2220","38.1310","3.9044","8150.3680","61.8690","1.8903"
"1","1973","VNM","越南","","东南亚","45825.0000","2.3560","50.8171","8517.9510","18.5880","2.8738","37307.0490","81.4120","2.2381"
"1","1973","YEM","也门共和国","","西亚北非","6523.4520","1.7966","51.1713","926.9170","14.2090","3.9881","5596.5350","85.7910","1.4383"
"2","1973","AFG","阿富汗","2023-11-23","南亚","11575.3050","2.5244","48.8566","1482.6810","12.8090","5.6890","10092.6240","87.1910","2.0678"
"2","1973","ALB","阿尔巴尼亚","2023-11-23","中东欧","2296.7520","2.3626","48.2092","742.3330","32.3210","2.9646","1554.4190","67.6790","2.0763"
"2","1973","ARE","阿拉伯联合酋长国","2023-11-23","西亚北非","441.5460","11.8082","30.2224","352.3540","79.8000","11.8082","89.1920","20.2000","11.8083"
"2","1973","ARM","亚美尼亚","2023-11-23","西亚北非","2706.8520","2.1964","51.4708","1684.3390","62.2250","3.4578","1022.5130","37.7750","0.1525"
"2","1973","AZE","阿塞拜疆","2023-11-23","西亚北非","5493.9000","1.8824","51.6222","2822.2710","51.3710","2.7701","2671.6290","48.6290","0.9532"
"2","1973","BGD","孟加拉国","2023-11-23","南亚","71144.8180","2.5599","48.5500","6085.0160","8.5530","6.5189","65059.8020","91.4470","2.1975"
"2","1973","BGR","保加利亚","2023-11-23","中东欧","8620.9670","0.5206","50.6030","4782.1370","55.4710","2.4353","3838.8300","44.5290","-1.8144"
"2","1973","BHR","巴林","2023-11-23","西亚北非","256.6320","5.3993","43.6407","216.8640","84.5040","5.6826","39.7680","15.4960","3.8684"
"2","1973","BIH","波斯尼亚和黑塞哥维那","2023-11-23","中东欧","3943.1520","1.0518","51.1229","1169.7750","29.6660","3.7543","2773.3770","70.3340","-0.0665"
"2","1973","BLR","白俄罗斯","2023-11-23","中东欧","9257.2720","0.7406","53.6794","4447.7490","48.0460","3.5885","4809.5230","51.9540","-1.8228"
"2","1973","BRN","文莱达鲁萨兰国","2023-11-23","东南亚","149.0650","3.5361","45.8444","95.2360","63.8890","3.7759","53.8290","36.1110","3.1132"
"2","1973","BTN","不丹","2023-11-23","南亚","329.8000","3.2894","47.7220","23.4490","7.1100","8.4266","306.3510","92.8900","2.9069"
"2","1973","CHN","中国","2023-11-23","东亚","881940.0000","2.2834","49.0500","151552.5700","17.1840","2.2834","730387.4300","82.8160","2.2834"
"2","1973","CZE","捷克共和国","2023-11-23","中东欧","9922.2660","0.5521","51.5887","6712.3140","67.6490","2.2893","3209.9520","32.3510","-2.9857"
"2","1973","EGY","阿拉伯埃及共和国","2023-11-23","西亚北非","37120.7760","2.1512","49.7068","15799.7160","42.5630","3.0077","21321.0600","57.4370","1.5212"
"2","1973","EST","爱沙尼亚","2023-11-23","中东欧","1405.9510","0.9600","54.0513","935.5900","66.5450","1.7566","470.3610","33.4550","-0.6058"
"2","1973","GEO","格鲁吉亚","2023-11-23","西亚北非","4242.5000","0.8807","53.4696","2096.1770","49.4090","1.8304","2146.3230","50.5910","-0.0382"
"2","1973","HRV","克罗地亚","2023-11-23","中东欧","4470.1610","0.4394","51.6877","1900.3100","42.5110","2.0328","2569.8510","57.4890","-0.7228"
"2","1973","HUN","匈牙利","2023-11-23","中东欧","10432.0550","0.3223","51.5487","6404.0300","61.3880","1.0137","4028.0250","38.6120","-0.7673"
"2","1973","IDN","印度尼西亚","2023-11-23","东南亚","124709.0580","2.6035","50.0749","22796.8160","18.2800","5.3825","101912.2420","81.7200","1.9923"
"2","1973","IND","印度","2023-11-23","南亚","596107.4830","2.2512","48.2534","123114.0780","20.6530","3.8718","472993.4050","79.3470","1.8336"
"2","1973","IRN","伊朗伊斯兰共和国","2023-11-23","西亚北非","30981.8980","2.8493","48.4469","13607.2500","43.9200","4.9338","17374.6480","56.0800","1.2467"
"2","1973","IRQ","伊拉克","2023-11-23","西亚北非","10872.1390","3.4132","50.3671","6448.5920","59.3130","5.1890","4423.5470","40.6870","0.8796"
"2","1973","ISR","以色列","2023-11-23","西亚北非","3278.0000","4.0466","50.0385","2812.2950","85.7930","4.5632","465.7050","14.2070","0.9827"
"2","1973","JOR","约旦","2023-11-23","西亚北非","1767.4140","3.6077","48.8126","1007.0720","56.9800","4.1973","760.3420","43.0200","2.8322"
"2","1973","JPN","日本","2023-11-23","东亚","108707.0000","1.4072","50.7332","80682.3350","74.2200","2.4473","28024.6650","25.7800","-1.5284"
"2","1973","KAZ","哈萨克斯坦","2023-11-23","中亚","12789.9850","1.4014","51.7717","6623.2940","51.7850","2.4028","6166.6910","48.2150","0.3369"
"2","1973","KGZ","吉尔吉斯斯坦","2023-11-23","中亚","3153.8000","2.1020","51.3942","1195.1960","37.8970","2.4827","1958.6040","62.1030","1.8703"
"2","1973","KHM","柬埔寨","2023-11-23","东南亚","6852.3600","1.2640","51.0948","1731.1120","25.2630","15.9246","5121.2480","74.7370","-3.2424"
"2","1973","KOR","大韩民国","2023-11-23","东亚","34103.1490","1.7683","49.6942","15391.0920","45.1310","5.0087","18712.0570","54.8690","-0.8205"
"2","1973","KWT","科威特","2023-11-23","西亚北非","970.5270","6.0244","44.7224","853.1130","87.9020","6.8355","117.4140","12.0980","0.3207"
"2","1973","LAO","老挝","2023-11-23","东南亚","2877.5610","2.4367","50.6212","304.9350","10.5970","5.3281","2572.6260","89.4030","2.0995"
"2","1973","LBN","黎巴嫩","2023-11-23","西亚北非","2569.8410","2.5170","49.4365","1646.5490","64.0720","4.8732","923.2920","35.9280","-1.5519"
"2","1973","LKA","斯里兰卡","2023-11-23","南亚","13169.7370","1.9574","48.4980","2356.8560","17.8960","2.5178","10812.8810","82.1040","1.8357"
"2","1973","LTU","立陶宛","2023-11-23","中东欧","3244.4380","0.9543","52.8792","1726.3650","53.2100","3.3161","1518.0730","46.7900","-1.6654"
"2","1973","LVA","拉脱维亚","2023-11-23","中东欧","2415.8190","0.8374","54.2087","1517.2550","62.8050","1.9308","898.5640","37.1950","-0.9822"
"2","1973","MDA","摩尔多瓦","2023-11-23","中东欧","2536.0680","1.0511","53.7490","875.7300","34.5310","3.4842","1660.3380","65.4690","-0.2087"
"2","1973","MDV","马尔代夫","2023-11-23","南亚","134.9400","2.9709","46.3940","20.1550","14.9360","10.4617","114.7850","85.0640","1.7117"
"2","1973","MKD","北马其顿","2023-11-23","中东欧","1725.2280","1.3850","49.4032","852.3830","49.4070","2.5659","872.8450","50.5930","0.2451"
"2","1973","MMR","缅甸","2023-11-23","东南亚","29165.3560","2.1256","49.8701","6971.3950","23.9030","3.3759","22193.9610","76.0970","1.7361"
"2","1973","MNE","黑山","2023-11-23","中东欧","530.2200","1.6036","51.5755","157.2580","29.6590","4.8694","372.9620","70.3410","0.2580"
"2","1973","MNG","蒙古","2023-11-23","东亚","1402.3090","2.7820","50.0599","662.0440","47.2110","4.3187","740.2650","52.7890","1.4273"
"2","1973","MYS","马来西亚","2023-11-23","东南亚","11062.6640","2.3880","49.1769","3976.3640","35.9440","4.7527","7086.3000","64.0560","1.0851"
"2","1973","NPL","尼泊尔","2023-11-23","南亚","13335.9630","2.1506","49.4051","586.6490","4.3990","6.8275","12749.3140","95.6010","1.9406"
"2","1973","OMN","阿曼","2023-11-23","西亚北非","728.5970","2.8613","50.0390","252.5970","34.6690","7.9226","476.0000","65.3310","0.2760"
"2","1973","PAK","巴基斯坦","2023-11-23","南亚","64285.6240","2.8016","46.9691","16502.7630","25.6710","4.0481","47782.8610","74.3290","2.3747"
"2","1973","PHL","菲律宾","2023-11-23","东南亚","40406.2340","2.4902","49.5613","13953.4850","34.5330","4.0104","26452.7490","65.4670","1.6975"
"2","1973","POL","波兰","2023-11-23","中东欧","33357.2000","0.9081","51.3507","18005.2160","53.9770","2.1253","15351.9840","46.0230","-0.5008"
"2","1973","PRK","朝鲜民主主义人民共和国","2023-11-23","东亚","16128.1220","2.2559","52.7311","8983.8480","55.7030","3.1557","7144.2740","44.2970","1.1357"
"1","1973","PSE","约旦河西岸和加沙","2023-11-23","西亚北非","","","50.0478","","57.4990","","","42.5010",""
"2","1973","QAT","卡塔尔","2023-11-23","西亚北非","163.7340","9.8750","37.1206","145.3220","88.7550","9.9618","18.4120","11.2450","9.1921"
"2","1973","ROU","罗马尼亚","2023-11-23","中东欧","20835.6810","0.8566","51.2894","8713.6900","41.8210","2.0643","12121.9910","58.1790","-0.0025"
"2","1973","RUS","俄罗斯联邦","2023-11-23","俄罗斯","132669.0000","0.5745","54.3527","86061.0540","64.8690","1.8014","46607.9460","35.1310","-1.6521"
"2","1973","SAU","沙特阿拉伯","2023-11-23","西亚北非","7088.7580","5.2788","48.1060","3878.4010","54.7120","9.0123","3210.3570","45.2880","0.9468"
"2","1973","SGP","新加坡","2023-11-23","东南亚","2193.0000","1.8687","48.6082","2193.0000","100.0000","1.8687","0.0000","0.0000",""
"2","1973","SRB","塞尔维亚","2023-11-23","中东欧","7091.0000","0.5373","51.6948","2973.4690","41.9330","1.9592","4117.5310","58.0670","-0.4770"
"2","1973","SVK","斯洛伐克共和国","2023-11-23","中东欧","4641.4450","0.9704","50.7005","2047.8980","44.1220","3.3975","2593.5470","55.8780","-0.9053"
"2","1973","SVN","斯洛文尼亚","2023-11-23","中东欧","1766.6970","0.8221","51.8297","709.3820","40.1530","3.5871","1057.3150","59.8470","-0.9911"
"2","1973","SYR","阿拉伯叙利亚共和国","2023-11-23","西亚北非","7003.1140","3.4069","49.0065","3109.7330","44.4050","4.1460","3893.3810","55.5950","2.8204"
"2","1973","THA","泰国","2023-11-23","东南亚","38873.0600","2.7083","49.7986","8777.1480","22.5790","5.2788","30095.9120","77.4210","1.9709"
"2","1973","TJK","塔吉克斯坦","2023-11-23","中亚","3277.4870","3.0051","50.5890","1182.1900","36.0700","2.2676","2095.2970","63.9300","3.4236"
"2","1973","TKM","土库曼斯坦","2023-11-23","中亚","2393.3230","2.7513","50.9249","1140.3230","47.6460","2.6569","1253.0000","52.3540","2.8372"
"2","1973","TLS","东帝汶","2023-11-23","东南亚","584.0350","1.7307","49.8706","81.1170","13.8890","4.2175","502.9180","86.1110","1.3353"
"2","1973","TUR","土耳其","2023-11-23","西亚北非","38028.2360","2.2342","48.9969","15309.4070","40.2580","3.8821","22718.8290","59.7420","1.1388"
"2","1973","UKR","乌克兰","2023-11-23","中东欧","48301.5480","0.6801","54.6799","27525.6030","56.9870","1.9427","20775.9450","43.0130","-0.9686"
"2","1973","UZB","乌兹别克斯坦","2023-11-23","中亚","13107.9280","2.9001","50.7347","4998.1840","38.1310","4.1510","8109.7440","61.8690","2.1369"
"2","1973","VNM","越南","2023-11-23","东南亚","44891.2810","2.2192","51.1387","8344.3910","18.5880","2.7370","36546.8900","81.4120","2.1014"
"2","1973","YEM","也门共和国","2023-11-23","西亚北非","7417.7360","2.7596","50.4107","1053.9860","14.2090","4.9511","6363.7500","85.7910","2.4012"
